Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,,
CA-2016-1620823930,14-03-2016,17-03-2016,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,78550,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",145.544,7,0.2,16.3737,,
CA-2016-1320943931,26-08-2016,02-09-2016,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",5.472,3,0.2,1.6416,,
CA-2016-1320943932,26-08-2016,02-09-2016,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,47.984,2,0.2,13.1956,,
CA-2017-1230013933,02-09-2017,08-09-2017,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309,West,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",9.4,5,0,2.726,,
CA-2017-1230013934,02-09-2017,08-09-2017,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309,West,OFF-LA-10004544,Office Supplies,Labels,Avery 505,74,5,0,37,,
CA-2017-1230013935,02-09-2017,08-09-2017,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,2,0.2,12.599,,
CA-2015-1189553936,16-06-2015,20-06-2015,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Grand Prairie,Texas,75051,Central,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,28.752,3,0.2,9.3444,,
CA-2015-1189553937,16-06-2015,20-06-2015,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Grand Prairie,Texas,75051,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,27.216,3,0.2,9.8658,,
CA-2015-1189553938,16-06-2015,20-06-2015,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Grand Prairie,Texas,75051,Central,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,197.372,2,0.3,-25.3764,,
US-2016-1434483939,10-12-2016,10-12-2016,Same Day,MH-17455,Mark Hamilton,Consumer,United States,Greenwood,Indiana,46142,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,5,0,356.225,,
CA-2017-1178633940,18-05-2017,23-05-2017,Standard Class,TS-21340,Toby Swindell,Consumer,United States,New York City,New York,10024,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,2,0,6.2608,,
CA-2017-1178633941,18-05-2017,23-05-2017,Standard Class,TS-21340,Toby Swindell,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3.048,1,0.2,1.0287,,
CA-2017-1604583942,27-05-2017,29-05-2017,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Memphis,Tennessee,38109,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,25.92,5,0.2,9.072,,
US-2016-1426853943,23-06-2016,30-06-2016,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Buffalo,New York,14215,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,835.17,7,0,16.7034,,
CA-2016-1331443944,16-05-2016,21-05-2016,Second Class,DO-13435,Denny Ordway,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,17.34,3,0,8.4966,,
CA-2017-1678713945,18-11-2017,23-11-2017,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Homestead,Florida,33030,South,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,44.384,1,0.2,15.5344,,
CA-2017-1678713946,18-11-2017,23-11-2017,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Homestead,Florida,33030,South,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,2.944,1,0.2,-0.6624,,
CA-2016-1199633947,18-11-2016,22-11-2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506,Central,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,6.368,2,0.2,1.0348,,
CA-2016-1199633948,18-11-2016,22-11-2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506,Central,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",48.848,2,0.2,15.8756,,
CA-2016-1199633949,18-11-2016,22-11-2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,19.648,2,0.2,6.6312,,
CA-2016-1199633950,18-11-2016,22-11-2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506,Central,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",255.108,6,0.3,-18.222,,
CA-2014-1211673951,28-11-2014,30-11-2014,Second Class,MO-17500,Mary O'Rourke,Consumer,United States,Freeport,New York,11520,East,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,2,0.2,6.0368,,
US-2016-1518623952,01-03-2016,08-03-2016,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10003535,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,159.984,2,0.2,13.9986,,
CA-2017-1529613953,15-01-2017,19-01-2017,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Quincy,Massachusetts,2169,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,2,0,5.842,,
CA-2014-1332283954,04-04-2014,09-04-2014,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Detroit,Michigan,48205,Central,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,5.47,1,0,2.3521,,
CA-2014-1332283955,04-04-2014,09-04-2014,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Detroit,Michigan,48205,Central,OFF-AR-10001955,Office Supplies,Art,Newell 319,79.36,4,0,23.808,,
CA-2016-1149513956,26-06-2016,03-07-2016,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0,6.4206,,
CA-2016-1565733957,29-05-2016,02-06-2016,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,37211,South,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,11.277,3,0.7,-8.6457,,
CA-2016-1565733958,29-05-2016,02-06-2016,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,37211,South,OFF-AR-10003732,Office Supplies,Art,Newell 333,4.448,2,0.2,0.3336,,
CA-2016-1565733959,29-05-2016,02-06-2016,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,37211,South,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,44.76,3,0.2,14.547,,
CA-2015-1139013960,19-10-2015,24-10-2015,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Detroit,Michigan,48227,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,38.28,6,0,17.6088,,
CA-2015-1139013961,19-10-2015,24-10-2015,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Detroit,Michigan,48227,Central,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,149.95,5,0,44.985,,
CA-2017-1348383962,19-02-2017,20-02-2017,First Class,ED-13885,Emily Ducich,Home Office,United States,Los Angeles,California,90045,West,OFF-AR-10000634,Office Supplies,Art,Newell 320,12.84,3,0,3.4668,,
CA-2017-1348383963,19-02-2017,20-02-2017,First Class,ED-13885,Emily Ducich,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,44.67,3,0,12.0609,,
CA-2016-1202573964,22-09-2016,28-09-2016,Standard Class,PW-19240,Pierre Wener,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,3,0.2,0.8856,,
CA-2014-1649103965,12-11-2014,17-11-2014,Second Class,DM-13345,Denise Monton,Corporate,United States,Asheville,North Carolina,28806,South,OFF-AR-10003651,Office Supplies,Art,Newell 350,7.872,3,0.2,0.8856,,
CA-2016-1499023966,01-04-2016,06-04-2016,Standard Class,DW-13540,Don Weiss,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,4,0,22.8904,,
CA-2016-1460103967,20-05-2016,23-05-2016,First Class,EH-14125,Eugene Hildebrand,Home Office,United States,Colorado Springs,Colorado,80906,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,40.635,7,0.7,-32.508,,
US-2015-1636853968,01-06-2015,05-06-2015,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,5.728,8,0.8,-9.1648,,
US-2015-1636853969,01-06-2015,05-06-2015,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,San Antonio,Texas,78207,Central,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,42.24,10,0.2,13.2,,
CA-2014-1350903970,22-11-2014,26-11-2014,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,53.82,9,0,24.219,,
CA-2015-1323743971,22-02-2015,24-02-2015,Second Class,PS-19045,Penelope Sewall,Home Office,United States,Sterling Heights,Michigan,48310,Central,OFF-AR-10001615,Office Supplies,Art,Newell 34,79.36,4,0,20.6336,,
CA-2016-1675563972,29-03-2016,02-04-2016,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",13.48,2,0,6.74,,
CA-2016-1675563973,29-03-2016,02-04-2016,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5,0.2,9.3125,,
CA-2016-1675563974,29-03-2016,02-04-2016,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414,8,0,124.2,,
CA-2016-1675563975,29-03-2016,02-04-2016,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,41.328,7,0.2,14.9814,,
US-2016-1164003976,22-10-2016,24-10-2016,First Class,EB-13930,Eric Barreto,Consumer,United States,Richmond,Virginia,23223,South,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0,11.1776,,
CA-2017-1013083977,02-10-2017,07-10-2017,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples,8.94,3,0,4.1124,,
CA-2017-1013083978,02-10-2017,07-10-2017,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362,,
CA-2014-1145173979,23-12-2014,27-12-2014,Standard Class,TH-21235,Tiffany House,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,53.316,2,0.4,-19.5492,,
CA-2014-1145173980,23-12-2014,27-12-2014,Standard Class,TH-21235,Tiffany House,Corporate,United States,New York City,New York,10024,East,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3,0,15.8256,,
CA-2017-1195643981,15-12-2017,20-12-2017,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",22.77,3,0,9.7911,,
CA-2016-1352653982,07-07-2016,09-07-2016,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",287.968,4,0.2,-3.5996,,
CA-2016-1352653983,07-07-2016,09-07-2016,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5,0.2,944.9865,,
CA-2016-1352653984,07-07-2016,09-07-2016,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,48.94,1,0,24.47,,
CA-2016-1087353985,17-04-2016,21-04-2016,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,Lakewood,California,90712,West,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257.499,3,0.15,24.2352,,
CA-2017-1123333986,08-04-2017,14-04-2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,7060,East,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,2591.56,4,0,621.9744,,
CA-2017-1123333987,08-04-2017,14-04-2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,7060,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,41.95,5,0,10.4875,,
US-2016-1594153988,17-04-2016,22-04-2016,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Columbia,Tennessee,38401,South,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,5,0.2,13.846,,
CA-2014-1225883989,25-11-2014,27-11-2014,Second Class,AR-10540,Andy Reiter,Consumer,United States,Woonsocket,Rhode Island,2895,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,52.96,2,0,20.1248,,
CA-2014-1375893990,03-11-2014,08-11-2014,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Lancaster,Pennsylvania,17602,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,286.344,3,0.2,-64.4274,,
CA-2015-1619983991,01-05-2015,05-05-2015,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,33614,South,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,3,0.2,14.2992,,
CA-2015-1619983992,01-05-2015,05-05-2015,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,33614,South,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",41.376,3,0.2,4.6548,,
CA-2015-1619983993,01-05-2015,05-05-2015,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,33614,South,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,172.704,6,0.2,10.794,,
CA-2015-1056273994,08-03-2015,12-03-2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94,3,0,97.4586,,
CA-2015-1056273995,08-03-2015,12-03-2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,860.93,7,0,189.4046,,
CA-2015-1056273996,08-03-2015,12-03-2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,769.95,5,0,223.2855,,
CA-2015-1056273997,08-03-2015,12-03-2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,OFF-AR-10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,14.98,1,0,4.494,,
CA-2015-1056273998,08-03-2015,12-03-2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,373.08,6,0,82.0776,,
US-2015-1496293999,17-07-2015,20-07-2015,Second Class,MP-17965,Michael Paige,Corporate,United States,Port Saint Lucie,Florida,34952,South,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,0.2,5.798,,
CA-2014-1168344000,11-10-2014,16-10-2014,Standard Class,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,63.47,11,0,19.041,,
CA-2014-1168344001,11-10-2014,16-10-2014,Standard Class,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,98115,West,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,345,5,0,58.65,,
CA-2016-1457304002,03-03-2016,08-03-2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,3,0.3,-127.5792,,
CA-2016-1457304003,03-03-2016,08-03-2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,3,0.4,33.5895,,
CA-2016-1457304004,03-03-2016,08-03-2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",36.6,3,0.2,11.895,,
US-2015-1687324005,10-12-2015,16-12-2015,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,30076,South,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,1.78,1,0,0.4984,,
US-2015-1687324006,10-12-2015,16-12-2015,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,30076,South,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,25.92,4,0,12.4416,,
US-2015-1687324007,10-12-2015,16-12-2015,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,30076,South,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",101.94,6,0,21.4074,,
CA-2015-1074684008,18-12-2015,22-12-2015,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Louisville,Colorado,80027,West,OFF-AR-10000634,Office Supplies,Art,Newell 320,6.848,2,0.2,0.5992,,
CA-2017-1444634009,01-01-2017,05-01-2017,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43,11,0,199.2606,,
CA-2017-1008114010,21-11-2017,24-11-2017,First Class,CC-12475,Cindy Chapman,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.448,2,0.2,2.64,,
CA-2017-1008114011,21-11-2017,24-11-2017,First Class,CC-12475,Cindy Chapman,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,39.296,4,0.2,3.9296,,
CA-2015-1536124012,22-12-2015,27-12-2015,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AR-10000203,Office Supplies,Art,Newell 336,17.12,4,0,4.9648,,
CA-2015-1656244013,23-08-2015,28-08-2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,0,152.0232,,
CA-2015-1656244014,23-08-2015,28-08-2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,8.64,3,0,4.2336,,
CA-2015-1656244015,23-08-2015,28-08-2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,193.8,5,0,94.962,,
CA-2015-1656244016,23-08-2015,28-08-2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,21.4,5,0,9.63,,
CA-2015-1656244017,23-08-2015,28-08-2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,97.88,2,0,48.94,,
CA-2015-1656244018,23-08-2015,28-08-2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,251.91,9,0,47.8629,,
CA-2015-1656244019,23-08-2015,28-08-2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,3,0,6.7236,,
CA-2014-1549634020,22-06-2014,27-06-2014,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",170.058,3,0.3,-4.8588,,
CA-2014-1549634021,22-06-2014,27-06-2014,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,82.782,3,0.4,-15.1767,,
CA-2014-1549634022,22-06-2014,27-06-2014,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",853.93,5,0.3,0,,
CA-2017-1307644023,27-10-2017,28-10-2017,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,94110,West,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",556.665,5,0.15,6.549,,
CA-2017-1307644024,27-10-2017,28-10-2017,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,0.2,34.742,,
CA-2017-1393114025,11-08-2017,13-08-2017,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",29.664,4,0.2,10.0116,,
CA-2017-1393114026,11-08-2017,13-08-2017,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,9.184,7,0.2,2.87,,
CA-2017-1393114027,11-08-2017,13-08-2017,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,153.584,2,0.2,13.4386,,
CA-2017-1393114028,11-08-2017,13-08-2017,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.864,8,0.8,-22.512,,
CA-2017-1242964029,24-12-2017,28-12-2017,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Lafayette,Louisiana,70506,South,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,479.97,3,0,239.985,,
CA-2017-1242964030,24-12-2017,28-12-2017,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,4,0,60.5488,,
CA-2016-1699574031,26-09-2016,30-09-2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,West,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,236.88,6,0,66.3264,,
CA-2016-1699574032,26-09-2016,30-09-2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,West,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),29.9,5,0,14.651,,
CA-2016-1699574033,26-09-2016,30-09-2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100,4,0,21,,
US-2016-1087774034,12-12-2016,12-12-2016,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,44052,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,18.693,3,0.7,-14.3313,,
US-2016-1087774035,12-12-2016,12-12-2016,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,44052,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,383.952,6,0.2,76.7904,,
CA-2015-1488594036,28-12-2015,01-01-2016,Standard Class,FH-14350,Fred Harton,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",24.816,2,0.2,1.551,,
CA-2014-1107864037,29-12-2014,02-01-2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,24.9,5,0,8.217,,
CA-2014-1107864038,29-12-2014,02-01-2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,21.12,4,0,9.504,,
CA-2014-1107864039,29-12-2014,02-01-2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,767.952,6,0.2,287.982,,
CA-2014-1107864040,29-12-2014,02-01-2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,14.352,3,0.2,4.6644,,
